"id","temp","atemp","windspeed","precipitation","hum","weather_type","season","yr","mnth","day","hr","weekday","classic_bike","electric_bike","casual","registered","cnt"
"2024-5-10-0","14.9","13.1","11.4","0","68",1,2,2024,5,10,0,4,311,823,326,808,1134
"2024-5-10-1","12.5","9.5","19.7","0","82",1,2,2024,5,10,1,4,187,419,163,443,606
"2024-5-10-10","9.7","6.3","19","0.5","86",3,2,2024,5,10,10,4,610,1278,215,1673,1888
"2024-5-10-11","10","6.5","19.2","0.3","83",3,2,2024,5,10,11,4,764,1489,338,1915,2253
"2024-5-10-12","10.3","7.1","16.9","0.3","81",3,2,2024,5,10,12,4,859,1690,359,2190,2549
"2024-5-10-13","10.6","7.7","15.3","0.6","80",3,2,2024,5,10,13,4,1064,2164,487,2741,3228
"2024-5-10-14","11.8","8.5","18.1","1","73",4,2,2024,5,10,14,4,1053,2398,592,2859,3451
"2024-5-10-15","11.1","7.4","19.3","0.1","73",3,2,2024,5,10,15,4,1131,2804,673,3262,3935
"2024-5-10-16","10.7","7.3","17.2","0.5","74",3,2,2024,5,10,16,4,944,2303,490,2757,3247
"2024-5-10-17","10.3","7","13.8","0.2","68",3,2,2024,5,10,17,4,1238,2840,593,3485,4078
"2024-5-10-18","10.1","7.5","10.1","0","71",1,2,2024,5,10,18,4,1488,3271,800,3959,4759
"2024-5-10-19","10.2","8","7.8","0","73",1,2,2024,5,10,19,4,897,2177,517,2557,3074
"2024-5-10-2","11.7","8.5","19.6","0","83",1,2,2024,5,10,2,4,52,155,61,146,207
"2024-5-10-20","9.8","8.4","2.8","0","78",1,2,2024,5,10,20,4,516,1518,334,1700,2034
"2024-5-10-21","9.9","8.9","4.7","0.5","91",3,2,2024,5,10,21,4,398,1195,285,1308,1593
"2024-5-10-22","9.5","8.5","4.5","0.7","92",3,2,2024,5,10,22,4,413,1151,303,1261,1564
"2024-5-10-23","9.5","8.8","1.8","0.2","92",3,2,2024,5,10,23,4,324,1110,348,1086,1434
"2024-5-10-3","11","7.8","18.4","0.1","82",3,2,2024,5,10,3,4,27,80,36,71,107
"2024-5-10-4","10.3","8.1","13.2","1","91",4,2,2024,5,10,4,4,17,70,21,66,87
"2024-5-10-5","10","7.3","16.3","1.6","92",3,2,2024,5,10,5,4,60,158,15,203,218
"2024-5-10-6","9.7","6.7","17.8","1.1","93",4,2,2024,5,10,6,4,267,699,103,863,966
"2024-5-10-7","9.4","6.4","18.1","0.7","93",3,2,2024,5,10,7,4,712,1662,235,2139,2374
"2024-5-10-8","9.3","6","19.7","2.9","92",3,2,2024,5,10,8,4,1024,2347,334,3037,3371
"2024-5-10-9","9.4","6.4","17.1","0.6","90",3,2,2024,5,10,9,4,781,1682,244,2219,2463
"2024-5-11-0","9.6","8.7","0.5","0","81",1,2,2024,5,11,0,5,296,951,324,923,1247
"2024-5-11-1","8.8","7.4","3.7","0","87",1,2,2024,5,11,1,5,228,687,250,665,915
"2024-5-11-10","13.8","11.3","11","0","52",1,2,2024,5,11,10,5,1523,2483,983,3023,4006
"2024-5-11-11","14.9","13.3","10.3","0","48",1,2,2024,5,11,11,5,2049,3088,1332,3805,5137
"2024-5-11-12","16.1","14.4","14","0","44",1,2,2024,5,11,12,5,2336,3517,1694,4159,5853
"2024-5-11-13","16.4","14.1","12.3","0","40",1,2,2024,5,11,13,5,2377,3907,1851,4433,6284
"2024-5-11-14","14.7","11.7","18.7","0","58",1,2,2024,5,11,14,5,2288,4027,1926,4389,6315
"2024-5-11-15","14.1","10.2","19.8","0","58",1,2,2024,5,11,15,5,2434,4244,2103,4575,6678
"2024-5-11-16","13.9","10","18.8","0","56",1,2,2024,5,11,16,5,2197,4184,2088,4293,6381
"2024-5-11-17","13.5","9.8","17.4","0","57",1,2,2024,5,11,17,5,1959,3729,1708,3980,5688
"2024-5-11-18","12.7","9","17.4","0","59",1,2,2024,5,11,18,5,1685,3613,1488,3810,5298
"2024-5-11-19","11.6","8","17","0","65",1,2,2024,5,11,19,5,1332,3046,1202,3176,4378
"2024-5-11-2","9","7.4","7.6","0","93",1,2,2024,5,11,2,5,148,501,184,465,649
"2024-5-11-20","10.6","7.3","15.7","0","71",1,2,2024,5,11,20,5,891,2304,812,2383,3195
"2024-5-11-21","10.1","6.6","15.8","0","72",1,2,2024,5,11,21,5,585,1713,580,1718,2298
"2024-5-11-22","10","6.8","14.3","0","73",1,2,2024,5,11,22,5,556,1559,560,1555,2115
"2024-5-11-23","9.8","7","12","0","75",1,2,2024,5,11,23,5,463,1352,464,1351,1815
"2024-5-11-3","8.7","7.2","6.4","0","94",1,2,2024,5,11,3,5,128,295,117,306,423
"2024-5-11-4","7.8","6.1","6.7","0","97",1,2,2024,5,11,4,5,80,220,97,203,300
"2024-5-11-5","6.9","5.1","6.9","0","99",1,2,2024,5,11,5,5,63,180,67,176,243
"2024-5-11-6","6.4","4.5","6.8","0","99",1,2,2024,5,11,6,5,145,378,98,425,523
"2024-5-11-7","8.2","6.3","9.4","0","97",1,2,2024,5,11,7,5,376,727,194,909,1103
"2024-5-11-8","10.3","8.8","8.4","0","91",1,2,2024,5,11,8,5,638,1323,350,1611,1961
"2024-5-11-9","12.5","9.4","12.6","0","60",1,2,2024,5,11,9,5,1093,1899,586,2406,2992
"2024-5-12-0","9.8","7.3","10.5","0","76",1,2,2024,5,12,0,6,347,1076,383,1040,1423
"2024-5-12-1","9.8","7.5","9.1","0.1","77",3,2,2024,5,12,1,6,227,726,272,681,953
"2024-5-12-10","9.4","8.4","2","1.8","86",3,2,2024,5,12,10,6,380,788,147,1021,1168
"2024-5-12-11","10","8.5","6.6","1.3","85",3,2,2024,5,12,11,6,509,1105,253,1361,1614
"2024-5-12-12","10.4","8.1","10.6","0.6","79",3,2,2024,5,12,12,6,497,1008,213,1292,1505
"2024-5-12-13","11","8.7","12.9","0.3","82",3,2,2024,5,12,13,6,633,1473,334,1772,2106
"2024-5-12-14","11.2","8.3","14.8","0.1","77",3,2,2024,5,12,14,6,998,2018,623,2393,3016
"2024-5-12-15","13","11.2","11.9","0.1","66",3,2,2024,5,12,15,6,1262,2481,839,2904,3743
"2024-5-12-16","13.1","10.6","11.4","0.1","65",3,2,2024,5,12,16,6,1367,2605,950,3022,3972
"2024-5-12-17","13.3","10.8","11.5","0","65",1,2,2024,5,12,17,6,1527,2637,981,3183,4164
"2024-5-12-18","13.2","10.9","9.9","0","63",1,2,2024,5,12,18,6,1413,2920,1065,3268,4333
"2024-5-12-19","12.4","10","10.1","0","66",1,2,2024,5,12,19,6,1211,2415,813,2813,3626
"2024-5-12-2","9.6","7.4","8.5","0.1","80",3,2,2024,5,12,2,6,137,462,194,405,599
"2024-5-12-20","9.9","7.5","12","0","83",1,2,2024,5,12,20,6,805,1809,566,2048,2614
"2024-5-12-21","10.2","8.4","7.9","0","81",1,2,2024,5,12,21,6,540,1367,407,1500,1907
"2024-5-12-22","9.6","8.1","5.8","0","87",1,2,2024,5,12,22,6,380,1059,302,1137,1439
"2024-5-12-23","8.5","6.8","7.2","0","92",1,2,2024,5,12,23,6,249,793,244,798,1042
"2024-5-12-3","9.5","7.4","8.6","0","80",1,2,2024,5,12,3,6,112,322,159,275,434
"2024-5-12-4","9.4","7.1","9.1","0","80",1,2,2024,5,12,4,6,70,236,94,212,306
"2024-5-12-5","9.3","7","9.3","0","80",1,2,2024,5,12,5,6,43,188,50,181,231
"2024-5-12-6","9.4","7.1","9.5","0.2","81",3,2,2024,5,12,6,6,100,223,55,268,323
"2024-5-12-7","9.6","7.3","10.8","0.4","84",3,2,2024,5,12,7,6,136,306,69,373,442
"2024-5-12-8","9.4","7.5","9.7","1","91",4,2,2024,5,12,8,6,183,385,68,500,568
"2024-5-12-9","9.2","7.7","6","1.5","89",3,2,2024,5,12,9,6,268,583,103,748,851
"2024-5-13-0","8","6.2","7.1","0","93",1,2,2024,5,13,0,0,134,459,168,425,593
"2024-5-13-1","7.8","5.9","8.1","0","94",1,2,2024,5,13,1,0,94,257,94,257,351
"2024-5-13-10","14.9","13","13.4","0","70",1,2,2024,5,13,10,0,1031,1721,433,2319,2752
"2024-5-13-11","16","14.1","12.6","0","65",1,2,2024,5,13,11,0,1043,1648,513,2178,2691
"2024-5-13-12","17","14.9","13.4","0","61",1,2,2024,5,13,12,0,1289,2000,622,2667,3289
"2024-5-13-13","18","15.7","15.3","0","57",1,2,2024,5,13,13,0,1366,2176,742,2800,3542
"2024-5-13-14","19","16.7","14.7","0","52",1,2,2024,5,13,14,0,1532,2726,974,3284,4258
"2024-5-13-15","19.3","17.4","12","0","51",1,2,2024,5,13,15,0,1581,3264,1019,3826,4845
"2024-5-13-16","19.9","18.1","10.2","0","49",1,2,2024,5,13,16,0,1861,3775,1035,4601,5636
"2024-5-13-17","19.2","17","16.7","0","58",1,2,2024,5,13,17,0,2646,4889,1246,6289,7535
"2024-5-13-18","16.7","13.7","23.6","0","72",1,2,2024,5,13,18,0,2891,5189,1406,6674,8080
"2024-5-13-19","15","12.8","17.9","0","78",1,2,2024,5,13,19,0,2116,4019,1138,4997,6135
"2024-5-13-2","7.4","5.4","7.9","0","94",1,2,2024,5,13,2,0,69,160,60,169,229
"2024-5-13-20","13.5","10.6","20.3","0","80",1,2,2024,5,13,20,0,1465,2754,835,3384,4219
"2024-5-13-21","12.6","11.7","8.3","0","91",1,2,2024,5,13,21,0,923,1935,510,2348,2858
"2024-5-13-22","12.6","11.7","8.9","0","92",1,2,2024,5,13,22,0,675,1509,467,1717,2184
"2024-5-13-23","13.4","11.9","11.4","0","83",1,2,2024,5,13,23,0,365,973,342,996,1338
"2024-5-13-3","6.6","4.6","6.8","0","97",1,2,2024,5,13,3,0,29,104,31,102,133
"2024-5-13-4","6","4","7.1","0","98",1,2,2024,5,13,4,0,42,102,31,113,144
"2024-5-13-5","5.7","3.6","7.4","0","98",1,2,2024,5,13,5,0,152,359,72,439,511
"2024-5-13-6","5.8","3.7","7.1","0","99",1,2,2024,5,13,6,0,494,1083,156,1421,1577
"2024-5-13-7","8","6.2","6.9","0","94",1,2,2024,5,13,7,0,993,2347,311,3029,3340
"2024-5-13-8","10.3","8.8","7","0","85",1,2,2024,5,13,8,0,1991,3380,491,4880,5371
"2024-5-13-9","13.5","11.3","12.6","0","73",1,2,2024,5,13,9,0,1649,2511,426,3734,4160
"2024-5-14-0","12.7","11.3","10","0","83",1,2,2024,5,14,0,1,198,600,218,580,798
"2024-5-14-1","11.9","10.4","9.6","0","85",1,2,2024,5,14,1,1,111,341,150,302,452
"2024-5-14-10","19.1","18.5","10.2","0","66",1,2,2024,5,14,10,1,1311,2092,549,2854,3403
"2024-5-14-11","21.2","21.6","12.3","0","61",1,2,2024,5,14,11,1,1324,2036,700,2660,3360
